player_id,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,was_mvp
542,55,5.7,16.1,3.1,16.1,0.18600000000000005,0.32299999999999995,0.1,0.479,0.113,0,0
647,15,2.3,1.5,0.3,12.3,0.078,0.151,0.175,0.43,0.048,0,0
657,9,0.8,1.0,0.4,-2.1,0.105,0.102,0.103,0.376,0.14800000000000002,0,0
661,64,3.7,2.3,0.6,-8.7,0.06,0.149,0.16699999999999998,0.399,0.077,0,0
662,27,2.4,2.4,0.2,-11.2,0.109,0.179,0.127,0.611,0.04,0,0
668,52,8.2,2.7,1.0,4.1,0.034,0.126,0.22,0.541,0.102,0,0
669,80,17.2,4.1,3.4,4.1,0.035,0.091,0.209,0.5589999999999999,0.149,0,0
678,77,14.9,8.0,1.6,3.3,0.095,0.183,0.222,0.52,0.087,0,0
679,71,5.7,1.6,1.3,-0.3,0.036000000000000004,0.076,0.172,0.539,0.141,0,0
684,82,6.9,1.5,3.0,-1.2,0.018000000000000002,0.081,0.177,0.557,0.262,0,0
686,9,2.4,0.4,1.2,-7.4,0.0,0.053,0.187,0.47,0.21600000000000005,0,0
687,1,0.0,0.0,0.0,-147.5,0.0,0.0,0.126,0.0,0.0,0,0
689,13,5.0,1.7,2.0,6.6,0.011,0.098,0.14400000000000002,0.565,0.191,0,0
694,3,1.3,1.0,1.0,-57.4,0.0,0.15,0.115,0.5,0.375,0,0
698,20,1.7,1.8,0.3,-3.9,0.044,0.258,0.175,0.444,0.067,0,0
701,28,2.6,2.1,0.5,-15.4,0.106,0.102,0.158,0.472,0.076,0,0
702,78,4.4,6.6,0.8,-6.6,0.107,0.206,0.112,0.452,0.05,0,0
704,12,3.8,0.9,2.0,-1.4,0.01,0.102,0.188,0.588,0.436,0,0
706,65,6.0,1.6,0.8,2.4,0.071,0.08800000000000001,0.22,0.579,0.111,0,0
708,67,3.0,1.0,2.4,-1.2,0.027000000000000003,0.085,0.145,0.515,0.339,0,0
710,72,15.0,4.6,1.8,-6.8,0.057,0.107,0.207,0.5329999999999999,0.087,0,0
712,72,5.1,4.1,0.6,-2.0,0.107,0.21600000000000005,0.218,0.451,0.07400000000000001,0,0
714,28,10.6,3.2,2.4,-6.4,0.032,0.112,0.21600000000000005,0.51,0.161,0,0
720,82,7.1,11.1,0.9,-5.9,0.103,0.294,0.114,0.5429999999999999,0.042,0,0
641,62,6.4,2.3,1.1,2.3,0.066,0.091,0.181,0.521,0.1,0,0
640,46,2.6,2.8,0.4,-11.8,0.112,0.14300000000000002,0.111,0.535,0.056,0,0
632,68,7.8,2.2,1.7,-3.1,0.024,0.07,0.14300000000000002,0.505,0.092,0,0
631,61,3.6,1.1,1.7,-1.3,0.031,0.085,0.172,0.514,0.258,0,0
534,2,1.0,0.0,0.0,-53.7,0.0,0.0,0.185,0.258,0.0,0,0
544,66,12.5,3.1,2.1,1.9,0.021,0.092,0.188,0.519,0.106,0,0
550,80,3.9,1.2,1.5,5.1,0.031,0.087,0.18600000000000005,0.491,0.223,0,0
552,75,10.0,1.8,4.3,-7.7,0.016,0.057,0.181,0.516,0.252,0,0
554,82,8.5,6.3,0.9,-0.7,0.1,0.208,0.182,0.513,0.064,0,0
556,2,0.0,2.0,0.0,-39.9,0.188,0.2,0.213,0.0,0.0,0,0
560,57,18.1,10.1,3.4,-5.4,0.08,0.225,0.24,0.518,0.161,0,0
564,50,8.0,4.8,2.7,-0.2,0.067,0.127,0.16699999999999998,0.462,0.154,0,0
574,61,16.8,6.5,4.4,12.2,0.049,0.166,0.211,0.5920000000000001,0.2,0,0
579,6,3.0,2.3,0.3,-42.1,0.113,0.25,0.263,0.319,0.071,0,0
588,8,2.4,0.8,0.0,-19.6,0.058,0.071,0.231,0.422,0.0,0,0
727,5,2.6,0.6,0.4,17.5,0.026,0.049,0.192,0.388,0.065,0,0
593,48,1.9,1.9,0.6,-0.9,0.099,0.151,0.163,0.411,0.112,0,0
597,25,14.0,8.4,1.9,-3.3,0.058,0.217,0.227,0.471,0.092,0,0
605,63,18.2,6.4,1.9,-10.3,0.101,0.154,0.297,0.517,0.118,0,0
606,37,10.9,3.8,1.0,-5.9,0.06,0.152,0.264,0.493,0.091,0,0
607,47,2.8,2.1,0.3,-1.5,0.092,0.159,0.154,0.523,0.053,0,0
608,62,3.5,2.5,0.4,-4.6,0.073,0.13699999999999998,0.131,0.552,0.047,0,0
610,27,2.2,0.4,1.3,-12.4,0.009000000000000001,0.046,0.134,0.479,0.234,0,0
614,22,2.5,0.7,0.6,-10.3,0.051,0.059,0.244,0.378,0.146,0,0
615,56,3.1,1.3,0.4,-8.7,0.045,0.118,0.19,0.476,0.085,0,0
624,47,4.5,2.9,1.0,1.3,0.132,0.14400000000000002,0.204,0.501,0.14,0,0
625,61,7.3,4.5,0.9,-8.6,0.098,0.21,0.222,0.478,0.08800000000000001,0,0
629,81,14.5,5.3,3.9,-2.6,0.031,0.135,0.184,0.5429999999999999,0.165,0,0
595,80,13.3,11.6,1.4,8.1,0.112,0.256,0.179,0.584,0.066,0,0
533,68,14.8,3.1,1.7,1.6,0.024,0.098,0.226,0.562,0.104,0,0
731,73,5.1,5.7,0.3,-1.2,0.124,0.205,0.128,0.524,0.02,0,0
742,7,2.9,2.0,0.7,1.4,0.065,0.156,0.13,0.521,0.106,0,0
850,20,1.7,0.9,0.2,11.5,0.048,0.13699999999999998,0.19,0.539,0.056,0,0
851,68,8.0,8.3,1.5,4.3,0.099,0.199,0.122,0.5379999999999999,0.067,0,0
852,82,4.5,1.0,2.4,2.5,0.024,0.067,0.192,0.53,0.29600000000000004,0,0
853,36,5.0,1.1,0.9,-3.3,0.02,0.054000000000000006,0.154,0.466,0.08800000000000001,0,0
860,82,9.7,5.8,1.2,2.9,0.09,0.218,0.227,0.536,0.1,0,0
873,76,16.1,4.0,2.6,3.4,0.045,0.097,0.229,0.557,0.129,0,0
882,72,1.4,2.8,0.3,2.5,0.104,0.189,0.083,0.439,0.042,0,0
904,20,2.0,1.6,0.3,5.0,0.16699999999999998,0.284,0.224,0.441,0.08800000000000001,0,0
922,66,7.3,1.8,2.3,1.3,0.028,0.095,0.214,0.541,0.234,0,0
927,69,11.9,4.3,2.9,1.4,0.037000000000000005,0.121,0.207,0.487,0.158,0,0
948,69,8.3,1.6,1.8,-2.7,0.021,0.076,0.207,0.537,0.163,0,0
949,8,0.1,0.8,0.4,-14.7,0.036000000000000004,0.147,0.158,0.056,0.136,0,0
957,41,3.7,5.2,0.6,-12.2,0.133,0.253,0.15,0.405,0.065,0,0
958,23,3.4,2.0,1.4,-7.8,0.069,0.098,0.149,0.493,0.159,0,0
972,75,5.0,1.8,0.9,1.7,0.03,0.104,0.16699999999999998,0.52,0.09,0,0
985,75,7.3,4.0,1.2,9.0,0.114,0.134,0.184,0.574,0.094,0,0
990,55,10.9,4.5,9.0,2.4,0.039,0.106,0.17,0.498,0.37,0,0
995,8,2.4,1.0,0.3,-24.2,0.018000000000000002,0.14,0.172,0.413,0.067,0,0
1012,41,13.4,13.5,1.2,-8.8,0.16699999999999998,0.248,0.209,0.443,0.062,0,0
1017,25,3.6,1.5,1.0,0.7,0.077,0.067,0.154,0.496,0.124,0,0
1019,82,14.5,2.9,4.4,14.4,0.031,0.08199999999999999,0.2,0.596,0.21,0,0
1020,13,5.0,0.5,1.4,-17.8,0.021,0.04,0.259,0.609,0.327,0,0
1041,45,4.1,2.8,0.2,1.3,0.099,0.198,0.199,0.494,0.03,0,0
848,67,12.6,9.0,2.4,1.1,0.094,0.19,0.161,0.546,0.112,0,0
844,82,13.9,3.9,3.0,10.3,0.04,0.098,0.173,0.616,0.14300000000000002,0,0
843,21,1.9,1.5,0.2,-10.8,0.056,0.141,0.132,0.408,0.045,0,0
840,53,6.7,1.5,0.4,1.2,0.034,0.067,0.171,0.555,0.036000000000000004,0,0
745,12,1.8,0.8,0.0,-13.1,0.053,0.17800000000000002,0.265,0.52,0.0,0,0
760,28,3.9,1.4,1.6,3.2,0.029,0.105,0.194,0.46,0.215,0,0
763,82,21.8,4.6,7.1,10.3,0.04,0.102,0.264,0.545,0.33,0,0
765,82,10.8,5.2,1.1,2.5,0.101,0.16699999999999998,0.212,0.569,0.077,0,0
767,4,3.8,1.3,0.3,8.9,0.03,0.111,0.174,0.4970000000000001,0.043,0,0
771,41,8.3,6.4,1.9,-8.2,0.106,0.185,0.175,0.512,0.125,0,0
772,64,10.2,2.8,1.7,-2.7,0.027000000000000003,0.111,0.206,0.527,0.125,0,0
773,52,2.8,1.7,0.3,-14.1,0.102,0.16899999999999998,0.195,0.5,0.064,0,0
782,80,10.6,2.2,2.2,-5.8,0.031,0.064,0.203,0.503,0.14300000000000002,0,0
784,73,10.6,6.6,0.4,6.9,0.098,0.217,0.185,0.618,0.024,0,0
790,79,26.8,4.0,2.0,3.2,0.025,0.087,0.272,0.605,0.08800000000000001,0,0
736,17,4.8,2.0,0.9,-22.4,0.026,0.133,0.173,0.512,0.116,0,0
791,80,21.1,6.3,3.1,-2.9,0.051,0.14400000000000002,0.278,0.528,0.146,0,0
801,65,5.0,3.4,0.6,4.0,0.096,0.15,0.154,0.523,0.058,0,0
804,82,3.9,5.5,0.4,-14.2,0.109,0.219,0.106,0.531,0.033,0,0
805,65,9.5,2.8,6.3,-9.4,0.015,0.099,0.177,0.526,0.358,0,0
807,40,2.0,1.9,0.3,-8.0,0.059,0.192,0.114,0.466,0.048,0,0
808,79,3.5,2.4,0.4,-0.9,0.078,0.166,0.168,0.508,0.055,0,0
809,28,3.3,0.5,0.4,3.6,0.013,0.063,0.245,0.476,0.1,0,0
810,23,9.6,3.5,1.5,-2.1,0.058,0.11,0.189,0.519,0.103,0,0
813,77,7.3,7.3,0.4,15.9,0.133,0.246,0.146,0.561,0.021,0,0
822,78,23.2,9.2,3.0,6.5,0.075,0.206,0.308,0.5579999999999999,0.158,0,0
832,78,4.1,3.3,0.9,1.7,0.045,0.136,0.102,0.477,0.059,0,0
837,4,5.5,1.8,2.8,-7.3,0.056,0.045,0.139,0.5379999999999999,0.234,0,0
799,80,21.4,9.0,7.3,6.9,0.049,0.232,0.28300000000000003,0.556,0.35600000000000004,0,0
531,21,7.6,2.3,3.2,-7.5,0.015,0.095,0.163,0.455,0.202,0,0
526,68,8.0,7.3,0.6,1.2,0.108,0.247,0.135,0.603,0.035,0,0
506,46,1.2,0.6,0.3,3.9,0.026,0.128,0.1,0.621,0.085,0,0
151,31,1.3,1.7,0.1,-8.6,0.127,0.289,0.184,0.382,0.038,0,0
156,76,10.5,1.9,6.8,-8.6,0.015,0.058,0.175,0.517,0.353,0,0
159,49,7.9,1.5,2.6,-6.5,0.008,0.078,0.18600000000000005,0.5379999999999999,0.209,0,0
164,20,1.5,1.4,0.0,-0.4,0.132,0.192,0.156,0.417,0.0,0,0
172,34,1.1,1.7,0.1,-3.5,0.132,0.18,0.165,0.34700000000000003,0.018000000000000002,0,0
174,4,3.3,2.3,0.3,-9.1,0.067,0.16699999999999998,0.157,0.472,0.036000000000000004,0,0
178,61,4.6,2.1,0.7,7.7,0.068,0.119,0.168,0.5379999999999999,0.079,0,0
180,66,11.0,5.9,2.8,-3.0,0.077,0.152,0.189,0.514,0.154,0,0
182,51,6.1,2.3,2.9,-6.3,0.04,0.078,0.153,0.463,0.204,0,0
184,9,7.0,3.7,1.3,0.9,0.118,0.154,0.277,0.453,0.14,0,0
187,61,7.8,3.1,1.9,-11.1,0.039,0.116,0.193,0.472,0.14,0,0
188,82,7.6,5.5,1.9,4.0,0.092,0.152,0.129,0.602,0.113,0,0
190,82,9.2,3.8,4.8,1.0,0.042,0.134,0.199,0.519,0.318,0,0
193,49,2.9,0.8,3.0,-2.6,0.015,0.05,0.14,0.482,0.336,0,0
196,69,12.6,3.6,3.4,3.3,0.034,0.101,0.208,0.514,0.17800000000000002,0,0
207,6,1.7,1.2,0.2,-38.4,0.023,0.171,0.153,0.333,0.048,0,0
229,59,7.5,1.9,2.6,4.1,0.03,0.08900000000000001,0.2,0.526,0.224,0,0
230,25,5.0,1.2,2.6,2.9,0.032,0.052000000000000005,0.17,0.551,0.249,0,0
231,16,1.2,0.6,0.2,4.9,0.073,0.109,0.18600000000000005,0.484,0.086,0,0
232,70,2.2,2.4,0.2,-11.1,0.08900000000000001,0.196,0.119,0.517,0.039,0,0
237,14,1.4,0.6,0.5,-12.5,0.017,0.121,0.168,0.455,0.194,0,0
238,24,10.5,5.9,1.2,-7.7,0.098,0.185,0.213,0.511,0.078,0,0
242,77,7.2,2.5,4.1,-10.5,0.029,0.095,0.184,0.478,0.297,0,0
150,69,13.4,7.9,2.1,8.1,0.08199999999999999,0.282,0.24,0.5920000000000001,0.136,0,0
143,80,8.6,6.2,0.7,-3.7,0.084,0.219,0.16899999999999998,0.5429999999999999,0.042,0,0
137,74,18.3,7.3,1.4,-7.5,0.07,0.163,0.267,0.509,0.079,0,0
136,64,2.7,2.0,0.5,0.7,0.081,0.118,0.136,0.467,0.068,0,0
0,83,7.2,7.9,0.8,-8.0,0.1,0.207,0.119,0.523,0.045,0,0
11,83,5.2,2.7,1.9,5.2,0.031,0.129,0.147,0.524,0.163,0,0
13,33,6.2,4.3,0.5,-8.3,0.129,0.163,0.168,0.599,0.051,0,0
15,47,4.0,2.0,0.4,-6.4,0.079,0.14,0.224,0.435,0.077,0,0
18,62,3.8,3.5,0.5,6.7,0.11,0.177,0.126,0.5720000000000001,0.051,0,0
26,45,2.2,3.7,0.3,-6.2,0.108,0.208,0.105,0.443,0.03,0,0
34,30,6.6,3.9,0.8,-9.7,0.114,0.184,0.202,0.51,0.078,0,0
39,8,3.1,0.6,0.6,4.8,0.021,0.07,0.179,0.687,0.135,0,0
56,81,14.8,3.0,2.2,2.9,0.02,0.086,0.223,0.531,0.117,0,0
59,76,23.5,4.1,7.5,-7.0,0.04,0.07200000000000001,0.284,0.513,0.32,0,0
62,66,19.8,9.9,1.6,10.5,0.1,0.229,0.275,0.578,0.086,0,0
248,67,6.6,1.4,2.7,-6.2,0.019,0.087,0.214,0.526,0.277,0,0
64,53,1.6,3.2,0.2,-13.3,0.136,0.249,0.1,0.48,0.038,0,0
92,71,5.3,4.2,0.5,-5.6,0.132,0.198,0.173,0.552,0.05,0,0
96,52,5.3,5.3,0.5,-1.2,0.096,0.182,0.123,0.498,0.031,0,0
103,59,20.5,4.5,5.6,4.6,0.041,0.096,0.254,0.5539999999999999,0.27,0,0
115,60,6.5,1.4,3.7,-4.1,0.011,0.066,0.168,0.531,0.305,0,0
118,73,16.2,11.4,5.7,2.6,0.07400000000000001,0.239,0.179,0.585,0.21600000000000005,0,0
119,1,0.0,7.0,0.0,-50.0,0.111,0.7140000000000001,0.149,0.0,0.0,0,0
122,72,14.5,3.4,3.6,-10.4,0.027000000000000003,0.096,0.248,0.487,0.208,0,0
126,82,7.4,2.4,0.9,2.2,0.054000000000000006,0.111,0.21,0.522,0.08900000000000001,0,0
128,82,17.5,9.0,3.2,-9.3,0.103,0.189,0.251,0.474,0.15,0,0
134,82,10.5,7.3,0.8,3.4,0.098,0.206,0.187,0.537,0.049,0,0
135,6,2.5,1.7,0.2,1.4,0.07400000000000001,0.229,0.217,0.55,0.063,0,0
68,17,1.6,1.3,0.4,-15.7,0.038,0.2,0.206,0.376,0.146,0,0
249,1,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0,0
254,75,16.2,8.1,2.1,-10.6,0.07200000000000001,0.185,0.223,0.523,0.106,0,0
255,52,14.9,4.2,2.6,-5.6,0.048,0.09,0.201,0.5479999999999999,0.125,0,0
382,81,15.1,4.0,3.2,4.4,0.036000000000000004,0.08800000000000001,0.199,0.519,0.13699999999999998,0,0
383,42,4.5,5.6,0.7,-6.3,0.151,0.223,0.14,0.471,0.067,0,0
385,62,18.0,6.0,5.7,7.5,0.062,0.122,0.231,0.5479999999999999,0.261,0,0
396,58,4.2,4.8,0.6,2.0,0.13,0.182,0.119,0.5589999999999999,0.056,0,0
397,79,11.6,4.1,1.6,-4.2,0.08199999999999999,0.112,0.23,0.535,0.108,0,0
399,80,7.2,1.5,3.2,-8.8,0.023,0.081,0.218,0.528,0.3,0,0
410,62,3.5,1.8,1.1,5.7,0.056,0.107,0.166,0.412,0.13,0,0
413,3,0.0,0.3,0.3,-12.1,0.048,0.0,0.214,0.0,0.1,0,0
431,80,10.4,9.7,0.7,-0.2,0.138,0.215,0.159,0.532,0.04,0,0
432,82,16.6,3.6,2.0,-9.1,0.039,0.07400000000000001,0.214,0.537,0.1,0,0
443,81,20.2,4.1,8.8,-3.7,0.029,0.09,0.253,0.516,0.38,0,0
379,82,12.2,8.3,1.7,-8.3,0.079,0.172,0.155,0.537,0.078,0,0
449,36,10.8,4.5,3.2,4.7,0.043,0.111,0.157,0.523,0.158,0,0
452,24,12.5,2.0,3.4,-10.0,0.006999999999999999,0.07400000000000001,0.188,0.552,0.195,0,0
462,82,10.6,4.1,1.8,2.3,0.04,0.134,0.177,0.523,0.102,0,0
466,77,13.5,6.1,2.2,3.1,0.079,0.184,0.227,0.574,0.136,0,0
483,67,6.1,1.1,2.6,0.3,0.039,0.05,0.222,0.525,0.308,0,0
486,82,10.9,1.4,4.1,-4.5,0.016,0.06,0.232,0.539,0.292,0,0
487,24,1.8,0.8,0.5,-2.6,0.03,0.118,0.159,0.51,0.136,0,0
490,36,2.3,1.6,0.4,-2.0,0.109,0.097,0.14,0.536,0.07200000000000001,0,0
498,6,17.7,8.5,1.3,9.6,0.161,0.237,0.334,0.5589999999999999,0.111,0,0
501,35,2.3,2.7,0.2,-7.5,0.128,0.21600000000000005,0.172,0.475,0.045,0,0
503,74,16.8,3.6,7.3,-7.4,0.024,0.084,0.189,0.563,0.28600000000000003,0,0
505,65,3.6,1.1,1.2,2.8,0.031,0.069,0.134,0.509,0.13699999999999998,0,0
451,45,3.0,2.8,0.3,-1.5,0.091,0.183,0.15,0.465,0.045,0,0
1044,76,3.0,1.3,2.0,-3.7,0.031,0.08800000000000001,0.154,0.449,0.264,0,0
378,70,2.9,2.1,0.4,-5.9,0.063,0.177,0.123,0.552,0.057,0,0
369,82,5.2,1.3,2.2,2.0,0.014,0.093,0.183,0.5660000000000001,0.268,0,0
260,81,10.8,4.1,1.5,13.5,0.041,0.118,0.15,0.6,0.07,0,0
262,74,6.3,5.4,0.7,6.9,0.135,0.184,0.149,0.574,0.059,0,0
265,79,6.7,1.5,1.3,6.7,0.017,0.075,0.157,0.59,0.11,0,0
272,79,10.6,3.4,1.4,2.0,0.036000000000000004,0.095,0.165,0.53,0.07,0,0
282,75,8.0,4.5,0.7,-9.7,0.076,0.151,0.19,0.463,0.047,0,0
284,19,1.1,0.7,0.4,-8.9,0.043,0.152,0.16699999999999998,0.43,0.19,0,0
289,56,9.8,5.4,0.7,-5.7,0.098,0.154,0.168,0.575,0.046,0,0
300,50,14.6,6.6,1.3,4.1,0.08800000000000001,0.181,0.246,0.522,0.073,0,0
308,53,19.2,13.5,4.7,7.5,0.127,0.28,0.23,0.581,0.208,0,0
312,12,0.3,1.1,0.3,2.6,0.068,0.103,0.025,0.4,0.046,0,0
314,80,10.8,9.8,2.8,3.4,0.107,0.218,0.155,0.545,0.127,0,0
373,82,18.1,8.8,2.7,11.0,0.084,0.18600000000000005,0.236,0.562,0.133,0,0
317,19,4.6,3.4,0.7,-4.9,0.058,0.179,0.165,0.461,0.07200000000000001,0,0
326,76,3.3,2.6,0.4,-0.6,0.098,0.135,0.123,0.535,0.055,0,0
334,55,6.1,2.1,0.9,3.8,0.043,0.116,0.184,0.5579999999999999,0.099,0,0
335,65,9.3,2.9,6.1,5.2,0.013,0.094,0.16899999999999998,0.526,0.309,0,0
341,81,3.9,7.3,0.5,-0.2,0.134,0.249,0.107,0.449,0.036000000000000004,0,0
344,47,19.0,7.9,0.6,-4.1,0.119,0.21600000000000005,0.312,0.58,0.046,0,0
348,3,2.0,0.3,0.3,-29.8,0.1,0.0,0.233,0.5,0.125,0,0
355,80,13.4,6.2,2.5,4.5,0.048,0.157,0.175,0.544,0.111,0,0
356,73,4.3,2.2,0.6,-7.3,0.049,0.155,0.17800000000000002,0.486,0.075,0,0
357,79,14.5,4.0,4.1,-4.9,0.033,0.106,0.175,0.645,0.195,0,0
363,41,4.6,1.7,1.6,-11.4,0.039,0.08800000000000001,0.155,0.486,0.156,0,0
368,72,20.1,10.3,4.6,3.4,0.101,0.207,0.244,0.5539999999999999,0.193,0,0
320,79,5.2,2.8,4.1,4.0,0.031,0.116,0.14,0.522,0.282,0,0
1049,70,6.8,5.2,1.3,4.1,0.07200000000000001,0.16399999999999998,0.145,0.475,0.077,0,0
743,47,4.8,1.7,0.9,4.9,0.028,0.146,0.172,0.59,0.122,0,0
1055,81,20.7,4.2,3.1,-6.8,0.053,0.063,0.254,0.524,0.134,0,0
1839,54,3.3,0.9,1.4,4.5,0.014,0.086,0.199,0.491,0.233,0,0
1856,61,15.9,3.0,5.0,-1.7,0.03,0.08900000000000001,0.274,0.541,0.313,0,0
1859,52,5.6,2.0,1.1,-1.7,0.026,0.104,0.165,0.521,0.108,0,0
1860,82,9.3,4.0,1.0,-4.9,0.064,0.124,0.183,0.523,0.068,0,0
1861,81,11.0,3.7,1.3,10.6,0.047,0.145,0.198,0.584,0.08900000000000001,0,0
1863,43,4.9,3.4,0.4,-12.6,0.094,0.198,0.201,0.485,0.05,0,0
1867,17,6.8,1.8,1.5,-7.6,0.057,0.086,0.27,0.496,0.188,0,0
1868,56,12.5,2.4,1.8,1.5,0.019,0.069,0.196,0.552,0.103,0,0
1873,38,1.5,0.5,0.8,3.8,0.032,0.058,0.116,0.625,0.191,0,0
1874,57,5.2,2.8,1.3,1.4,0.061,0.134,0.16899999999999998,0.485,0.121,0,0
1877,62,5.8,6.4,0.7,-4.6,0.126,0.205,0.127,0.529,0.049,0,0
1832,10,4.0,0.8,1.7,-0.3,0.033,0.054000000000000006,0.199,0.483,0.25,0,0
1878,82,20.2,6.5,5.7,13.5,0.059,0.133,0.245,0.5539999999999999,0.237,0,0
1887,69,3.8,2.4,0.6,1.3,0.08800000000000001,0.166,0.177,0.547,0.098,0,0
1891,21,3.3,1.1,1.9,-3.5,0.017,0.063,0.122,0.451,0.185,0,0
1907,65,5.9,2.8,0.8,2.5,0.065,0.139,0.193,0.534,0.07400000000000001,0,0
1910,43,1.7,0.4,0.8,-0.7,0.008,0.075,0.204,0.378,0.214,0,0
1914,51,26.2,12.5,3.1,6.9,0.119,0.26,0.314,0.556,0.159,0,0
1915,80,18.7,6.9,2.2,-12.3,0.08900000000000001,0.142,0.275,0.518,0.12,0,0
1916,60,6.5,3.1,0.5,-9.3,0.08900000000000001,0.126,0.255,0.423,0.054000000000000006,0,0
1920,73,13.2,8.4,0.7,-5.9,0.102,0.197,0.224,0.478,0.042,0,0
1921,81,18.7,10.0,1.9,8.9,0.122,0.23,0.262,0.583,0.098,0,0
1052,33,1.5,1.5,0.2,3.0,0.14400000000000002,0.182,0.181,0.419,0.071,0,0
1926,16,1.3,1.0,0.0,6.8,0.16,0.222,0.191,0.48,0.0,0,0
1881,39,14.9,4.9,3.2,-5.7,0.041,0.126,0.22,0.529,0.161,0,0
1932,79,9.7,2.4,5.4,-3.0,0.03,0.069,0.168,0.557,0.289,0,0
1826,82,6.6,4.7,0.6,-13.6,0.08800000000000001,0.155,0.154,0.518,0.042,0,0
1816,76,6.3,2.5,2.5,14.0,0.03,0.091,0.127,0.5429999999999999,0.152,0,0
1732,23,1.7,0.3,0.7,-0.9,0.008,0.037000000000000005,0.17600000000000002,0.448,0.205,0,0
1734,72,4.7,1.5,1.8,10.4,0.037000000000000005,0.079,0.17800000000000002,0.461,0.17800000000000002,0,0
1737,64,3.9,1.5,2.4,0.3,0.042,0.071,0.16899999999999998,0.487,0.248,0,0
1741,62,15.1,6.8,1.2,7.8,0.079,0.181,0.218,0.588,0.067,0,0
1749,82,13.4,4.0,2.6,-2.0,0.046,0.109,0.211,0.541,0.133,0,0
1751,57,3.1,2.9,0.3,-8.0,0.117,0.187,0.166,0.442,0.043,0,0
1758,39,1.5,0.4,0.9,7.7,0.019,0.054000000000000006,0.154,0.454,0.269,0,0
1762,19,2.1,1.4,0.6,4.2,0.103,0.13,0.13699999999999998,0.597,0.174,0,0
1763,81,21.6,3.5,3.4,0.9,0.021,0.092,0.25,0.603,0.17,0,0
1764,26,7.8,3.7,0.8,1.5,0.108,0.163,0.228,0.5579999999999999,0.092,0,0
1765,13,5.8,2.4,0.8,-12.8,0.026,0.142,0.196,0.468,0.093,0,0
1823,74,17.3,9.5,1.2,-1.7,0.122,0.197,0.238,0.5670000000000001,0.064,0,0
1768,65,13.8,2.8,2.8,2.7,0.016,0.099,0.223,0.551,0.159,0,0
1772,26,2.9,1.5,0.1,-6.8,0.079,0.136,0.211,0.425,0.027000000000000003,0,0
1776,76,15.4,5.2,3.8,-6.9,0.047,0.134,0.202,0.551,0.175,0,0
1778,22,2.5,2.4,0.3,-0.1,0.091,0.192,0.16399999999999998,0.44,0.049,0,0
1781,60,11.0,2.0,1.3,-1.6,0.035,0.078,0.231,0.583,0.111,0,0
1783,52,17.1,6.9,1.3,1.4,0.085,0.201,0.289,0.535,0.083,0,0
1789,54,7.8,4.4,2.0,2.7,0.056,0.14300000000000002,0.149,0.529,0.119,0,0
1790,54,14.3,2.7,8.4,-8.3,0.016,0.078,0.244,0.482,0.435,0,0
1791,43,3.7,2.1,0.5,14.9,0.114,0.13,0.201,0.514,0.08199999999999999,0,0
1795,6,1.5,1.0,0.0,-14.5,0.107,0.14300000000000002,0.14300000000000002,0.541,0.0,0,0
1799,82,17.2,4.1,8.9,1.7,0.038,0.093,0.237,0.5329999999999999,0.366,0,0
1806,81,13.2,5.1,2.7,-3.5,0.063,0.132,0.223,0.53,0.152,0,0
1769,59,6.8,1.8,1.9,-11.1,0.021,0.093,0.16899999999999998,0.5710000000000001,0.18,0,0
1724,41,3.1,1.1,0.8,-4.0,0.07,0.086,0.193,0.476,0.15,0,0
1949,60,4.7,2.3,0.9,6.0,0.06,0.109,0.158,0.531,0.093,0,0
1952,18,9.5,5.1,0.5,2.6,0.071,0.218,0.238,0.485,0.049,0,0
2076,27,3.7,1.0,0.7,-7.7,0.056,0.068,0.208,0.502,0.147,0,0
2077,82,10.0,3.1,1.0,1.9,0.054000000000000006,0.108,0.205,0.546,0.068,0,0
2080,76,9.9,2.2,4.2,2.5,0.021,0.07400000000000001,0.193,0.5329999999999999,0.265,0,0
2083,71,4.8,4.5,0.5,6.2,0.127,0.182,0.142,0.536,0.052000000000000005,0,0
2125,70,9.5,4.2,1.8,10.5,0.041,0.111,0.153,0.514,0.08900000000000001,0,0
2126,74,12.9,9.9,1.2,5.3,0.131,0.245,0.17800000000000002,0.626,0.065,0,0
2134,70,6.9,1.6,3.2,-2.0,0.028,0.067,0.192,0.499,0.264,0,0
2141,72,12.9,2.2,2.1,-7.0,0.015,0.079,0.248,0.471,0.136,0,0
2148,78,21.0,10.3,2.7,-1.6,0.107,0.206,0.255,0.5529999999999999,0.12,0,0
2150,43,5.6,2.3,2.1,0.0,0.038,0.096,0.152,0.532,0.187,0,0
2155,72,12.3,2.9,3.2,-8.1,0.02,0.094,0.192,0.528,0.17800000000000002,0,0
2068,69,5.0,1.4,2.2,0.7,0.035,0.051,0.156,0.477,0.175,0,0
2156,80,5.8,2.7,0.5,-0.2,0.106,0.119,0.234,0.486,0.064,0,0
2164,73,12.3,3.0,2.2,8.2,0.022,0.095,0.187,0.614,0.131,0,0
2169,73,16.4,5.0,2.7,-1.7,0.046,0.122,0.215,0.551,0.128,0,0
2171,35,1.8,0.7,0.4,3.2,0.056,0.08,0.217,0.431,0.116,0,0
